"1206","0","1250","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1207","0","1499","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1208","0","2","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1209","20","749","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1210","0","749","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1211","0","950","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1212","20","178","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1213","0","178","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1214","0","3","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1215","0","4","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1216","0","5","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1217","0","6","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1218","20","7","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1219","0","7","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1220","0","1357","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1221","0","1358","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1222","0","1978","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1223","0","1599","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1224","0","10","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1225","0","1861","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1226","0","11","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1227","20","12","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1228","0","12","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1230","0","834","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1231","0","14","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1232","0","1501","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1233","0","1727","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1234","0","1049","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1236","0","16","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1238","0","17","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1239","0","18","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1240","0","1675","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1241","0","1500","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1242","0","1069","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1243","0","20","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1244","0","1324","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1245","0","725","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1246","0","1911","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1247","0","21","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1248","0","22","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1249","0","2252","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1250","0","2045","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1251","0","1995","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1252","0","1716","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1253","20","2299","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1254","0","2299","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1255","0","1600","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1256","0","23","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1257","0","2223","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1258","20","612","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1259","53","612","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1260","38","24","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1261","0","24","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1262","0","25","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1263","0","1866","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1264","0","1137","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"1265","36","677","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
